hash_number_A,cost,cost_refill,expense,income_minutes,outcome_minutes,income_ratio,voda_minutes,nonvoda_minutes,voda_ratio,nonvoda_sms,voda_sms,inet_mb,neg_internet,neg_voda_minutes,neg_nonvoda_minutes,neg_income_minutes,neg_out_minutes,long_calls,mid_calls,heavy_inet
1823946,341.9941,191.5,150.4941,446.4833333329998,572.0,0.4383805986023133,894.6499999997003,123.8333333333,0.8784139815739019,4.0,27.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1824007,10.0,0.0,10.0,24.9499999998,46.0,0.3516560958403148,70.94999999979999,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1824209,1677.7484000000004,791.25,886.4984000000003,162.59999999980005,313.01666666669996,0.34187195570632584,303.9499999997999,18.733333333300003,0.9419451474614527,0.0,7.0,45.37077999179999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1824448,63.9944,37.5,26.4944,100.48333333340004,70.0,0.5894026786588761,167.8333333334,2.65,0.9844559585492288,0.0,8.0,0.0601167679,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1824792,359.9967,180.0,179.99669999999998,189.8500000008998,296.0,0.3907584645477991,457.4833333341999,27.65,0.9430053593514828,0.0,11.0,4403.9059581783,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1824808,769.6723000000006,400.51,369.1623000000006,963.3000000002013,3147.0,0.23436245529527136,3693.8333333330975,416.4666666670997,0.8986773066036348,36.0,483.0,3.8452873229000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825245,214.955,105.0,109.955,383.7833333336999,743.0,0.3406008253585354,1103.9000000003998,22.883333333299998,0.979691452068609,2.0,54.0,1.0715007783,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1825481,4015.9501,2009.45,2006.5001,2075.3833333333,1754.0,0.5419628051513912,6.3833333333,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825550,75.9981,50.0,25.998099999999994,638.8333333315999,337.0,0.6546541417585667,965.6999999983,10.133333333300001,0.9896157130657716,2.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1825906,0.0,0.0,0.0,13.183333333199997,0.0,1.0,0.5833333333,12.599999999899998,0.044247787608538536,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1826768,75.0001,39.0,36.0001,323.51666666559987,79.0,0.8037348349959603,381.399999999,20.016666666600003,0.9501349387585971,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1827096,0.0,0.0,0.0,98.08333333299996,230.53333333330002,0.29847339858936783,328.0833333330001,0.0,1.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827381,73.5,37.5,36.0,978.8499999992,129.0,0.8835582434444256,1035.4999999995998,72.34999999959999,0.9346933249089208,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1827657,387.6537000000007,207.76,179.89370000000068,3347.6833333302006,3349.0,0.4999016926287043,6650.316666663503,46.33333333340001,0.9930811176732512,1.0,211.0,2722.4954414291,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1827770,290.4467,135.45,154.99670000000003,953.0000000001011,1296.5666666666002,0.4236371449316548,2180.8000000000993,57.2,0.9744414655942818,0.0,23.0,40.73792552879998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828278,416.53,214.48,202.05,444.233333333,581.0,0.43329973664513227,927.6833333330002,97.55,0.904850928243946,8.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1828299,724.2587999999997,433.0,291.25879999999984,1265.0333333339993,517.1166666668998,0.7098354983213315,1396.1833333342984,383.0833333333002,0.7846959421485821,24.0,33.0,0.0002212525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1828307,128.47660000000002,65.0,63.47660000000002,1829.7833333319,251.0,0.8793723517584694,1826.5166666657,94.01666666690001,0.9510465842820036,12.0,19.0,0.021484375,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1829037,23.0088,10.0,13.0088,486.48333333349996,2162.0,0.18368374352622044,2632.800000000101,15.683333333400002,0.9940783718983572,0.0,33.0,7.7646656036,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1829143,327.0,180.0,147.0,1090.9499999998006,1487.0,0.4231850889272038,2205.933333333199,297.58333333329995,0.8811338716871655,22.0,95.0,2253.1720781259005,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1829188,270.6,150.5,120.10000000000002,1773.0999999997996,2537.0,0.41138256652975147,4255.0999999996975,55.0000000001,0.987239275190807,9.0,165.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1829256,332.39299999999986,174.4,157.9929999999999,1426.6333333315,2447.0,0.36829333356250604,3797.2666666648015,72.3666666667,0.9812988310692484,6.0,82.0,501.2633438102999,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1829317,0.0,0.0,0.0,713.6166666667999,1446.0,0.3304367287404814,2071.35,8.933333333300002,0.995705713164088,0.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1829486,3.9988,0.0,3.9988,21.3333333334,19.15,0.5269658295602685,25.633333333400003,14.7,0.635537190083247,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1829496,967.9647000000003,481.0,486.96470000000016,2363.4166666680985,3236.0,0.4220826574198195,5568.566666667995,1.2000000001,0.9997845511182216,2.0,280.0,5162.8090963336,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1829617,207.9967,134.0,73.99669999999998,199.90000000060002,171.2,0.5386688224205789,370.90000000059996,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829701,132.0001,81.7,50.3001,146.9500000004,361.0,0.2893001279659106,506.0833333338,0.7833333333,0.9984545574116152,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829714,260.9956,155.0,105.99559999999997,1178.9666666676007,1372.0,0.4621646696025699,2548.6333333343005,2.0,0.9992158810230142,0.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1830548,282.997,148.0,134.997,2422.0833333334963,2670.0,0.4756566565747652,5043.466666666796,30.616666666700002,0.9939660694049764,1.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1830556,49.999,20.0,29.998999999999995,90.75,18.0,0.8344827586206897,108.75,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1831105,15.9992,8.0,7.9992,618.4666666668999,19.0,0.9701945199749116,630.8166666666998,6.6500000002,0.9895680819909054,4.0,1.0,15.2846488952,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1831246,554.8425000000002,283.25,271.5925000000001,1958.7166666656,3120.0,0.3856715771371399,4590.566666665798,123.28333333329999,0.973846572688286,2.0,73.0,1123.2783384324996,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1831744,22.0,0.0,22.0,200.9166666660999,62.0,0.764183835181742,262.9166666660999,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1831976,322.24759999999975,155.0,167.24759999999975,2362.2833333345,3270.2,0.4194035194660752,5597.916666667899,31.366666666599997,0.9944279467191038,4.0,57.0,2442.221859921201,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1832179,224.449,139.95,84.49900000000002,436.6333333338998,151.0,0.7430370412391156,559.8333333338999,1.7999999999999998,0.9967950620214884,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1832410,341.9971000000001,155.0,186.99710000000005,4273.433333335499,5565.2,0.4343523321329749,8842.133333335492,74.41666666660002,0.9916540964087476,3.0,334.0,52.216756820499995,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1832591,339.20000000000164,169.0,170.2000000000016,1515.7499999994998,861.0,0.6377406121804223,2343.7999999995004,32.95,0.986136530977172,2.0,75.0,1215.7828636185989,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1832855,1128.0889000000002,548.0,580.0889000000002,1069.6666666673007,3702.0,0.22417045057642165,4257.433333334099,512.2333333332,0.8926060521350622,31.0,366.0,88514.65693217443,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1832894,134.4998,97.0,37.49979999999999,645.9499999992,360.0,0.6421293304833379,997.9499999992,8.0,0.9920473184551852,5.0,173.0,274.87457752169996,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1832915,134.9989,95.0,39.99889999999999,430.71666666790003,622.1499999999003,0.4090894700190936,1038.8666666679003,11.6499999999,0.9889102187813418,1.0,11.0,497.1977510457998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832969,0.0,0.0,0.0,802.7499999991991,1945.0,0.2921481211898583,2690.399999999403,48.69999999990001,0.9822204373699708,1.0,136.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1833038,1655.3557999999994,796.36,858.9957999999991,3415.9833333327033,3521.0,0.4924306675091257,6369.249999998606,230.53333333410006,0.965069560364236,54.0,455.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1833980,222.0066,140.0,82.00659999999998,1627.500000002301,735.0,0.6888888888891919,2362.500000002301,0.0,1.0,0.0,22.0,0.0001220704,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1834544,521.0859,250.0,271.08590000000004,968.7500000012005,1482.25,0.3952468380255921,2424.7833333343,24.9666666669,0.9898084838588068,5.0,30.0,702.7688817955998,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1834721,324.28,170.78,153.49999999999997,1181.4166666655005,1361.0,0.4646825526891248,2489.083333332098,43.56666666670002,0.9827979915634926,8.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1834830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834854,12.5,5.0,7.5,766.2166666672006,839.0,0.47732912483275103,1560.1333333338987,43.9,0.9726314914486496,11.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1835616,313.9947,164.0,149.99470000000005,506.8166666669,408.0,0.5540089999818951,913.9500000002,0.8666666667,0.9990526334966572,0.0,51.0,2785.8950366992995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1835712,251.9933,48.0,203.9933,727.8666666676999,617.0,0.5412184603185995,1327.9500000011008,16.916666666599998,0.9874213057057056,0.0,13.0,1623.232805251301,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1836229,247.8999,122.9,124.9999,665.2166666669001,402.0,0.6233192260241638,830.7666666666,223.08333333359988,0.7883158577278003,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1836320,275.1575,133.66,141.49750000000003,1903.0166666684986,1514.0,0.5569234371115579,2893.9000000016,521.1166666669001,0.847404356250105,5.0,64.0,5165.7227001009005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1836377,482.48010000000215,250.78,231.7001000000021,652.7499999988996,1057.0,0.3817809621285684,1690.449999999001,12.4499999999,0.9926889423924434,7.0,37.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1836435,211.9397,106.94,104.9997,1354.9666666664011,212.0,0.8647067582803063,1523.199999999401,43.766666666999996,0.9720691782422468,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836681,99.99019999999993,45.0,54.99019999999992,945.1833333343006,1580.0500000001,0.37429544464560416,2032.499999998898,488.6833333354,0.8061690608238672,32.0,97.0,2864.2531976673963,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1836727,260.2,135.5,124.7,813.3166666664005,1231.0,0.3978427999575277,1997.3833333331986,44.8999999999,0.9780148036919926,6.0,83.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1837627,140.0,100.0,40.0,335.2999999998001,1198.0,0.21867866692744,1533.2999999998003,0.0,1.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837919,274.9988,40.0,234.9988,5.5666666666,8.0,0.4103194103165126,13.566666666600002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838558,239.9967,120.0,119.99669999999998,853.5500000013994,1106.0,0.4355847005694113,1804.1000000015006,154.4499999999,0.9211406397591128,5.0,24.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1839074,333.5088,175.5,158.0088,285.6166666659998,712.0,0.2862990126463311,971.1333333330008,25.983333333,0.9739415314158985,0.0,35.0,0.042629242000000005,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1839101,74.9998,37.0,37.99979999999999,0.18333333329999998,1973.0,9.291246799165635e-05,0.15,1.0,0.13043478260869565,0.0,0.0,2.7387666702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839102,195.9906,100.0,95.9906,55.8666666671,77.0,0.4204716507796121,1.5333333333,123.33333333379998,0.012279765082445371,5.0,0.0,813.0963086979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839144,45.8499,20.0,25.8499,4.85,82.0,0.05584340817501439,62.85,11.0,0.8510494245091401,3.0,0.0,562.0576448413998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1839721,164.4975,90.0,74.4975,0.6,11.0,0.05172413793103448,6.6,5.0,0.5689655172413793,4.0,1.0,273.4670076363999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839846,0.9999,0.0,0.9999,7.766666666600001,2.0,0.7952218430020151,8.7833333333,0.9833333333,0.8993174061460705,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840413,195.666,131.0,64.66599999999997,580.249999999499,1400.8166666667,0.2928977655133443,1801.1166666662011,172.13333333330002,0.9127665864267864,8.0,158.0,769.7665166832003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840598,379.49070000000006,206.0,173.4907000000001,5769.766666663399,3697.0,0.609475956239764,9386.7333333299,80.03333333350001,0.9915458639521209,0.0,169.0,3013.5466413553027,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1841299,74.9999,40.0,34.9999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4583215713,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1841906,601.9716,303.5,298.4716,2954.699999999405,5677.0,0.3423080042169687,8568.016666666084,59.6833333333,0.9930823587591936,15.0,135.0,3577.488139156699,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1842621,15.998200000000002,0.0,15.998200000000002,144.0833333332,494.0,0.22580645161274135,552.3666666664002,59.7166666668,0.9024370319943149,45.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1842729,273.4957,138.5,134.9957,93.9333333333,224.0,0.2954497798279824,295.26666666669996,22.616666666599997,0.9288523043047164,0.0,10.0,2526.787756916201,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1842855,370.5,214.01,156.49,1016.0166666661003,1157.0,0.4675604574284743,2153.283333332901,18.7333333332,0.9913751429163964,0.0,121.0,8306.451420814901,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1843366,5.949999999999998,0.0,5.949999999999998,124.8000000001,26.0,0.8275862068966662,100.70000000010005,50.1,0.6677718832893451,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1843516,1483.6192000000005,813.25,670.3692000000002,1396.6666666664996,1797.0,0.4373238701596616,3022.516666666696,169.98333333310003,0.9467554163404508,8.0,85.0,12659.282816861101,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1843719,45.9969,26.0,19.9969,13.183333333399998,68.0,0.16238965304934316,52.7666666667,15.7166666667,0.7705037722070864,2.0,0.0,86.5100479128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843770,264.42330000000004,140.0,124.42330000000004,482.7333333333999,1171.5666666666996,0.29180519454353554,1391.1500000002998,240.94999999970003,0.852368114699038,24.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844317,0.0,0.0,0.0,564.4999999979,0.0,1.0,564.4999999979,0.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1845878,212.4887,105.0,107.4887,164.01666666660003,443.0,0.27020125751618795,576.0166666666004,31.0,0.9489305620383788,1.0,35.0,0.0014381409,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1845930,267.37760000000003,163.56,103.81760000000004,572.9499999998999,421.0,0.5764374465515948,991.5833333332,2.3666666667,0.9976189278467728,0.0,24.0,0.2166271209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1845981,95.9948,50.0,45.9948,19.2000000003,2.0,0.9056603773598256,21.2000000003,0.0,1.0,0.0,8.0,4659.075445171107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1846142,277.13520000000005,147.25,129.88520000000003,163.5833333331,133.0,0.5515594268049296,261.23333333320005,34.3499999999,0.8837891175643854,0.0,18.0,38.880419730599996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846269,135.6,50.0,85.6,134.13333333429995,47.0,0.7405226352608621,157.3833333342,19.5166666667,0.8896740154516637,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1846362,118.5,47.5,71.0,8.8,107.0,0.07599309153713299,115.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1846440,139.2,99.2,39.99999999999999,1188.2166666646992,1332.0,0.4714740134772646,2460.5999999980013,59.33333333340001,0.9764544035556052,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846793,165.90030000000004,100.0,65.90030000000002,1313.2833333326,1364.0,0.4905283340698444,2666.5499999993012,2.0,0.9992505293136721,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847375,147.9001,96.0,51.90010000000001,274.7833333336,299.3499999981002,0.4786054342795778,573.9499999983998,0.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1847775,662.5570000000002,337.25,325.30700000000024,795.3999999984003,1122.0,0.4148325857927735,1750.6666666656006,166.3666666661,0.9132166020415704,3.0,76.0,4270.469028478801,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1848033,128.9958,67.0,61.9958,204.71666666659996,353.4666666667,0.3667552476783831,535.0999999999001,19.1666666667,0.9654197738753264,2.0,32.0,2298.142352097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1848216,19.9874,10.0,9.9874,562.4333333328001,2270.0,0.19856895719801795,2650.883333332799,181.55,0.9359031692419824,6.0,124.0,2436.964485171196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1848276,514.0963999999999,316.11,197.98639999999992,2935.250000003303,3081.0,0.4878869727823297,5989.5333333365015,23.116666666700002,0.9961553280721998,3.0,926.0,737.2615871409001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1848347,195.9978,100.0,95.99779999999998,287.6333333329999,1227.0,0.18990294680762992,1514.633333333001,0.0,1.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848523,267.4815,135.0,132.48149999999998,903.6166666658003,1026.05,0.468276040766733,1827.2333333326,28.9333333334,0.9844123192959988,7.0,55.0,2026.3602676422995,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1848861,155.167,99.0,56.167,234.6666666666999,185.0,0.5591739475774773,270.3666666666999,137.0,0.6636936420915094,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849377,1.9989,0.0,1.9989,48.51666666699998,188.0,0.20513001198054376,224.9833333337,11.5333333333,0.951236699316678,2.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1849539,329.99980000000005,162.0,167.99980000000005,228.0333333333001,374.0,0.3787719395381973,582.5166666664996,14.916666666800001,0.9750320816825294,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849566,496.9105000000005,264.9,232.01050000000055,3840.6666666660994,1570.0,0.7098324297683284,1713.1166666662002,12.566666666700002,0.9927178605576324,0.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1849866,166.9987,93.0,73.99869999999999,197.61666666710002,248.0,0.4434678535368393,443.61666666710016,0.0,1.0,0.0,113.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1850079,374.5,195.0,179.5,2100.0999999999012,1856.0,0.5308510907206476,3949.500000000005,6.5999999999000005,0.9983316903010794,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850302,0.0,0.0,0.0,28.1833333334,0.0,1.0,28.1833333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850445,189.9978,100.0,89.99779999999998,2.6,2.0,0.5652173913043479,4.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850986,138.99779999999998,49.0,89.99779999999998,528.3499999995007,321.0,0.6220639312413154,833.8166666662001,15.5333333333,0.9817115048763064,0.0,19.0,211.0277614588001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1851078,474.9988,240.0,234.9988,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851113,181.9477,80.15,101.7977,669.9833333337002,257.0,0.7227566119492638,926.5833333336999,0.4,0.999568492781244,2.0,223.0,204.8108015072999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1851135,124.9997,50.0,74.99969999999998,238.75000000050002,464.0,0.3397367484885524,686.1500000004997,16.6,0.9763785129847196,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1851393,624.9844,343.0,281.98440000000005,1398.766666666702,1406.0,0.4987105285050513,2710.1000000000017,91.5666666667,0.9673170731707202,7.0,52.0,18308.085394849808,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1851492,0.0,0.0,0.0,90.9333333334,0.0,1.0,56.3000000001,34.6333333333,0.6191348973613496,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1851567,4210.133999999997,2379.32,1830.8139999999967,1910.0666666709012,5831.0166666667,0.24674410343124006,5354.300000004103,1368.3333333334995,0.7964587289703989,258.0,878.0,43512.004601453446,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1851625,0.0,0.0,0.0,15.7666666666,0.0,1.0,15.7666666666,0.0,1.0,0.0,0.0,0.27171707139999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851763,0.0,0.0,0.0,535.8500000001001,0.0,1.0,518.4666666668,0.0,1.0,1.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1851876,152.5,98.0,54.5,558.7999999989004,512.0,0.5218528203207641,1034.8166666658,34.5999999998,0.9676459128810088,24.0,159.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1851956,0.0,0.0,0.0,105.18333333329998,86.0,0.5501699938975765,188.75,2.4333333333,0.9872722517654934,0.0,47.0,1745.5050077402002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1852341,242.1862,126.46,115.72619999999998,158.85000000020003,165.0,0.4905048633629826,284.9833333336,38.8666666666,0.8799855900368195,3.0,6.0,746.1888227434001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1852599,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852679,235.9909,115.0,120.99089999999998,327.9833333329998,506.0,0.3932732468672007,787.9666666669007,46.016666666099994,0.9448230380309938,10.0,22.0,4794.815343854798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1852946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853104,84.9999,50.0,34.9999,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853233,202.5,101.5,101.0,136.2999999993,375.0,0.2665753960482821,511.29999999930016,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1853330,80.9966,40.0,40.9966,0.4166666667,6.0,0.0649350649399224,6.416666666699999,0.0,1.0,0.0,0.0,7.5279932023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853376,280.9976,140.5,140.49759999999998,127.88333333370001,11248.0,0.0112416178670693,127.36666666690003,138.3500000001,0.4793326224678174,4.0,0.0,1346.7368297631995,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1853569,469.9988,235.0,234.9988,0.0,5.0,0.0,2.0,3.0,0.4,0.0,2.0,35.43539714800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853922,10.9998,5.0,5.9998000000000005,22.883333333299998,1.0,0.9581297976272968,21.633333333299998,2.25,0.9057920446614176,2.0,1.0,15.241466522,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1854115,427.6,225.0,202.6,768.3666666671993,1054.0,0.4216312121601807,1798.4500000005014,22.9166666667,0.9874178730257354,1.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1854209,99.3437,50.0,49.3437,59.73333333389999,393.1833333333,0.1318859245641133,438.7333333339,13.0,0.9712219598583596,0.0,47.0,189.4751615532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854335,82.99969999999998,47.0,35.99969999999999,206.5499999998,6.0,0.9717713479181104,212.5499999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854395,74.9999,40.0,34.9999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854501,448.2217999999999,250.0,198.22179999999986,1036.7666666672,640.0,0.6183130230802558,1662.3500000006006,14.416666666600001,0.9914021032543217,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854589,145.6999,80.0,65.69990000000001,2155.7166666630005,1057.0,0.6709949523504388,3177.066666662702,35.650000000300004,0.9889034721392568,0.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1854616,2170.079,2125.08,44.998999999999796,0.4333333334,0.0,1.0,0.4166666667,0.0166666667,0.9615384614674556,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1854998,169.9998,100.0,69.9998,0.9666666666,0.0,1.0,0.7333333333,0.2333333333,0.7586206896730083,221.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
